Cell.Line,Cell.ID,Lot.Number,Treatment Start Date,Treatment,Time.Point,Replicate,Sub.experiment,Batch,Filename,WG.Plate,factor1,factor2,Iso.Order,Iso.Row,Iso.Col,RNAYield(ug),Label.Order,Label.Row,Label.Col,Sample
HDFn,A,#1366434,20-06-2017,Control,1,3,1,3,GSS2375_WellData_p7.txt,7,Control.1.HDFn,Control.1.A,69,E,9,,43,C,6,Control_1_A_3
SEN,D,#1366434,04-07-2017,Control,1,3,1,3,GSS2375_WellData_p7.txt,7,Control.1.SEN,Control.1.D,1,A,1,,13,E,2,Control_1_D_3
SEN,D,#1366434,04-07-2017,TGFb,3,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.3.SEN,TGFb.3.D,6,F,1,,56,H,7,TGFb_3_D_3
SEN,D,#1366434,04-07-2017,TGFb,0.5,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.0.5.SEN,TGFb.0.5.D,9,A,2,,47,G,6,TGFb_0.5_D_3
SEN,D,#1366434,04-07-2017,Baseline,0,3,1,3,GSS2375_WellData_p7.txt,7,Baseline.0.SEN,Baseline.0.D,10,B,2,,21,E,3,Baseline_0_D_3
SEN,D,#1366434,04-07-2017,Control,96,3,1,3,GSS2375_WellData_p7.txt,7,Control.96.SEN,Control.96.D,16,H,2,,49,A,7,Control_96_D_3
SEN,D,#1366434,04-07-2017,Control,48,3,1,3,GSS2375_WellData_p7.txt,7,Control.48.SEN,Control.48.D,17,A,3,,4,D,1,Control_48_D_3
SEN,D,#1366434,04-07-2017,Control,2,3,1,3,GSS2375_WellData_p7.txt,7,Control.2.SEN,Control.2.D,18,B,3,,71,G,9,Control_2_D_3
SEN,D,#1366434,04-07-2017,Control,0.5,3,1,3,GSS2375_WellData_p7.txt,7,Control.0.5.SEN,Control.0.5.D,23,G,3,,61,E,8,Control_0.5_D_3
SEN,D,#1366434,04-07-2017,Control,12,3,1,3,GSS2375_WellData_p7.txt,7,Control.12.SEN,Control.12.D,25,A,4,,26,B,4,Control_12_D_3
SEN,D,#1366434,04-07-2017,Control,8,3,1,3,GSS2375_WellData_p7.txt,7,Control.8.SEN,Control.8.D,26,B,4,,41,A,6,Control_8_D_3
SEN,D,#1366434,04-07-2017,TGFb,48,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.48.SEN,TGFb.48.D,28,D,4,,48,H,6,TGFb_48_D_3
SEN,D,#1366434,04-07-2017,TGFb,1,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.1.SEN,TGFb.1.D,40,H,5,,65,A,9,TGFb_1_D_3
SEN,D,#1366434,04-07-2017,TGFb,4,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.4.SEN,TGFb.4.D,42,B,6,,36,D,5,TGFb_4_D_3
SEN,D,#1366434,04-07-2017,TGFb,2,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.2.SEN,TGFb.2.D,46,F,6,,23,G,3,TGFb_2_D_3
SEN,D,#1366434,04-07-2017,Control,72,3,1,3,GSS2375_WellData_p7.txt,7,Control.72.SEN,Control.72.D,48,H,6,,8,H,1,Control_72_D_3
SEN,D,#1366434,04-07-2017,Baseline,96,3,1,3,GSS2375_WellData_p7.txt,7,Baseline.96.SEN,Baseline.96.D,49,A,7,,24,H,3,Baseline_96_D_3
SEN,D,#1366434,04-07-2017,Control,4,3,1,3,GSS2375_WellData_p7.txt,7,Control.4.SEN,Control.4.D,52,D,7,,5,E,1,Control_4_D_3
SEN,D,#1366434,04-07-2017,Control,3,3,1,3,GSS2375_WellData_p7.txt,7,Control.3.SEN,Control.3.D,53,E,7,,70,F,9,Control_3_D_3
SEN,D,#1366434,04-07-2017,TGFb,72,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.72.SEN,TGFb.72.D,55,G,7,,11,C,2,TGFb_72_D_3
SEN,D,#1366434,04-07-2017,TGFb,96,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.96.SEN,TGFb.96.D,57,A,8,,25,A,4,TGFb_96_D_3
SEN,D,#1366434,04-07-2017,TGFb,8,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.8.SEN,TGFb.8.D,64,H,8,,12,D,2,TGFb_8_D_3
SEN,D,#1366434,04-07-2017,TGFb,12,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.12.SEN,TGFb.12.D,66,B,9,,29,E,4,TGFb_12_D_3
SEN,D,#1366434,04-07-2017,Control,24,3,1,3,GSS2375_WellData_p7.txt,7,Control.24.SEN,Control.24.D,70,F,9,,18,B,3,Control_24_D_3
SEN,D,#1366434,04-07-2017,TGFb,24,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.24.SEN,TGFb.24.D,71,G,9,,45,E,6,TGFb_24_D_3
Adult,G,#1528526,18-07-2017,TGFb,1,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.1.Adult,TGFb.1.G,4,D,1,,52,D,7,TGFb_1_G_3
Adult,G,#1528526,18-07-2017,Control,96,3,1,3,GSS2375_WellData_p7.txt,7,Control.96.Adult,Control.96.G,8,H,1,,6,F,1,Control_96_G_3
Adult,G,#1528526,18-07-2017,Control,1,3,1,3,GSS2375_WellData_p7.txt,7,Control.1.Adult,Control.1.G,11,C,2,,37,E,5,Control_1_G_3
Adult,G,#1528526,18-07-2017,Control,72,3,1,3,GSS2375_WellData_p7.txt,7,Control.72.Adult,Control.72.G,12,D,2,,66,B,9,Control_72_G_3
Adult,G,#1528526,18-07-2017,Baseline,0,3,1,3,GSS2375_WellData_p7.txt,7,Baseline.0.Adult,Baseline.0.G,15,G,2,,55,G,7,Baseline_0_G_3
Adult,G,#1528526,18-07-2017,TGFb,0.5,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.0.5.Adult,TGFb.0.5.G,20,D,3,,67,C,9,TGFb_0.5_G_3
Adult,G,#1528526,18-07-2017,TGFb,48,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.48.Adult,TGFb.48.G,24,H,3,,1,A,1,TGFb_48_G_3
Adult,G,#1528526,18-07-2017,TGFb,3,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.3.Adult,TGFb.3.G,27,C,4,,10,B,2,TGFb_3_G_3
Adult,G,#1528526,18-07-2017,Control,0.5,3,1,3,GSS2375_WellData_p7.txt,7,Control.0.5.Adult,Control.0.5.G,31,G,4,,58,B,8,Control_0.5_G_3
Adult,G,#1528526,18-07-2017,Control,8,3,1,3,GSS2375_WellData_p7.txt,7,Control.8.Adult,Control.8.G,32,H,4,,19,C,3,Control_8_G_3
Adult,G,#1528526,18-07-2017,Control,3,3,1,3,GSS2375_WellData_p7.txt,7,Control.3.Adult,Control.3.G,37,E,5,,30,F,4,Control_3_G_3
Adult,G,#1528526,18-07-2017,Control,48,3,1,3,GSS2375_WellData_p7.txt,7,Control.48.Adult,Control.48.G,38,F,5,,35,C,5,Control_48_G_3
Adult,G,#1528526,18-07-2017,Control,12,3,1,3,GSS2375_WellData_p7.txt,7,Control.12.Adult,Control.12.G,39,G,5,,54,F,7,Control_12_G_3
Adult,G,#1528526,18-07-2017,Control,24,3,1,3,GSS2375_WellData_p7.txt,7,Control.24.Adult,Control.24.G,47,G,6,,60,D,8,Control_24_G_3
Adult,G,#1528526,18-07-2017,Baseline,96,3,1,3,GSS2375_WellData_p7.txt,7,Baseline.96.Adult,Baseline.96.G,51,C,7,,63,G,8,Baseline_96_G_3
Adult,G,#1528526,18-07-2017,Control,2,3,1,3,GSS2375_WellData_p7.txt,7,Control.2.Adult,Control.2.G,54,F,7,,22,F,3,Control_2_G_3
Adult,G,#1528526,18-07-2017,TGFb,8,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.8.Adult,TGFb.8.G,56,H,7,,33,A,5,TGFb_8_G_3
Adult,G,#1528526,18-07-2017,TGFb,24,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.24.Adult,TGFb.24.G,58,B,8,,9,A,2,TGFb_24_G_3
Adult,G,#1528526,18-07-2017,TGFb,12,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.12.Adult,TGFb.12.G,61,E,8,,42,B,6,TGFb_12_G_3
Adult,G,#1528526,18-07-2017,TGFb,72,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.72.Adult,TGFb.72.G,62,F,8,,15,G,2,TGFb_72_G_3
Adult,G,#1528526,18-07-2017,TGFb,2,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.2.Adult,TGFb.2.G,63,G,8,,28,D,4,TGFb_2_G_3
Adult,G,#1528526,18-07-2017,Control,4,3,1,3,GSS2375_WellData_p7.txt,7,Control.4.Adult,Control.4.G,65,A,9,,44,D,6,Control_4_G_3
Adult,G,#1528526,18-07-2017,TGFb,96,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.96.Adult,TGFb.96.G,68,D,9,,7,G,1,TGFb_96_G_3
Adult,G,#1528526,18-07-2017,TGFb,4,3,1,3,GSS2375_WellData_p7.txt,7,TGFb.4.Adult,TGFb.4.G,72,H,9,,50,B,7,TGFb_4_G_3
HDFn,B,#1366356,20-06-2017,Control,12,3,2,9,GSS2375_WellData_p8.txt,8,Control.12.HDFn,Control.12.B,4,D,1,,34,B,5,Control_12_B_3
HDFn,B,#1366356,20-06-2017,Baseline,96,3,2,9,GSS2375_WellData_p8.txt,8,Baseline.96.HDFn,Baseline.96.B,6,F,1,,30,F,4,Baseline_96_B_3
HDFn,B,#1366356,20-06-2017,Control,24,3,2,9,GSS2375_WellData_p8.txt,8,Control.24.HDFn,Control.24.B,7,G,1,,38,F,5,Control_24_B_3
HDFn,B,#1366356,20-06-2017,TGFb,2,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.2.HDFn,TGFb.2.B,8,H,1,,21,E,3,TGFb_2_B_3
HDFn,B,#1366356,20-06-2017,Control,96,3,2,9,GSS2375_WellData_p8.txt,8,Control.96.HDFn,Control.96.B,12,D,2,,45,E,6,Control_96_B_3
HDFn,B,#1366356,20-06-2017,TGFb,24,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.24.HDFn,TGFb.24.B,19,C,3,,4,D,1,TGFb_24_B_3
HDFn,B,#1366356,20-06-2017,Control,2,3,2,9,GSS2375_WellData_p8.txt,8,Control.2.HDFn,Control.2.B,27,C,4,,20,D,3,Control_2_B_3
HDFn,B,#1366356,20-06-2017,Control,1,3,2,9,GSS2375_WellData_p8.txt,8,Control.1.HDFn,Control.1.B,30,F,4,,43,C,6,Control_1_B_3
HDFn,B,#1366356,20-06-2017,TGFb,72,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.72.HDFn,TGFb.72.B,33,A,5,,31,G,4,TGFb_72_B_3
HDFn,B,#1366356,20-06-2017,Control,0.5,3,2,9,GSS2375_WellData_p8.txt,8,Control.0.5.HDFn,Control.0.5.B,36,D,5,,35,C,5,Control_0.5_B_3
HDFn,B,#1366356,20-06-2017,TGFb,8,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.8.HDFn,TGFb.8.B,41,A,6,,69,E,9,TGFb_8_B_3
HDFn,B,#1366356,20-06-2017,TGFb,4,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.4.HDFn,TGFb.4.B,43,C,6,,13,E,2,TGFb_4_B_3
HDFn,B,#1366356,20-06-2017,Control,8,3,2,9,GSS2375_WellData_p8.txt,8,Control.8.HDFn,Control.8.B,46,F,6,,33,A,5,Control_8_B_3
HDFn,B,#1366356,20-06-2017,TGFb,3,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.3.HDFn,TGFb.3.B,50,B,7,,19,C,3,TGFb_3_B_3
HDFn,B,#1366356,20-06-2017,Control,4,3,2,9,GSS2375_WellData_p8.txt,8,Control.4.HDFn,Control.4.B,52,D,7,,41,A,6,Control_4_B_3
HDFn,B,#1366356,20-06-2017,Baseline,0,3,2,9,GSS2375_WellData_p8.txt,8,Baseline.0.HDFn,Baseline.0.B,53,E,7,,62,F,8,Baseline_0_B_3
HDFn,B,#1366356,20-06-2017,TGFb,1,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.1.HDFn,TGFb.1.B,54,F,7,,72,H,9,TGFb_1_B_3
HDFn,B,#1366356,20-06-2017,Control,3,3,2,9,GSS2375_WellData_p8.txt,8,Control.3.HDFn,Control.3.B,56,H,7,,7,G,1,Control_3_B_3
HDFn,B,#1366356,20-06-2017,TGFb,0.5,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.0.5.HDFn,TGFb.0.5.B,57,A,8,,65,A,9,TGFb_0.5_B_3
HDFn,B,#1366356,20-06-2017,TGFb,48,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.48.HDFn,TGFb.48.B,58,B,8,,10,B,2,TGFb_48_B_3
HDFn,B,#1366356,20-06-2017,Control,72,3,2,9,GSS2375_WellData_p8.txt,8,Control.72.HDFn,Control.72.B,63,G,8,,66,B,9,Control_72_B_3
HDFn,B,#1366356,20-06-2017,TGFb,12,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.12.HDFn,TGFb.12.B,68,D,9,,51,C,7,TGFb_12_B_3
HDFn,B,#1366356,20-06-2017,TGFb,96,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.96.HDFn,TGFb.96.B,70,F,9,,5,E,1,TGFb_96_B_3
HDFn,B,#1366356,20-06-2017,Control,48,3,2,9,GSS2375_WellData_p8.txt,8,Control.48.HDFn,Control.48.B,72,H,9,,24,H,3,Control_48_B_3
SEN,E,#1366356,04-07-2017,Control,4,3,2,9,GSS2375_WellData_p8.txt,8,Control.4.SEN,Control.4.E,2,B,1,,50,B,7,Control_4_E_3
SEN,E,#1366356,04-07-2017,Control,96,3,2,9,GSS2375_WellData_p8.txt,8,Control.96.SEN,Control.96.E,5,E,1,,68,D,9,Control_96_E_3
SEN,E,#1366356,04-07-2017,Control,2,3,2,9,GSS2375_WellData_p8.txt,8,Control.2.SEN,Control.2.E,9,A,2,,36,D,5,Control_2_E_3
SEN,E,#1366356,04-07-2017,Control,3,3,2,9,GSS2375_WellData_p8.txt,8,Control.3.SEN,Control.3.E,11,C,2,,3,C,1,Control_3_E_3
SEN,E,#1366356,04-07-2017,TGFb,3,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.3.SEN,TGFb.3.E,14,F,2,,37,E,5,TGFb_3_E_3
SEN,E,#1366356,04-07-2017,TGFb,8,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.8.SEN,TGFb.8.E,16,H,2,,9,A,2,TGFb_8_E_3
SEN,E,#1366356,04-07-2017,Control,24,3,2,9,GSS2375_WellData_p8.txt,8,Control.24.SEN,Control.24.E,17,A,3,,25,A,4,Control_24_E_3
SEN,E,#1366356,04-07-2017,TGFb,48,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.48.SEN,TGFb.48.E,20,D,3,,1,A,1,TGFb_48_E_3
SEN,E,#1366356,04-07-2017,Control,1,3,2,9,GSS2375_WellData_p8.txt,8,Control.1.SEN,Control.1.E,21,E,3,,39,G,5,Control_1_E_3
SEN,E,#1366356,04-07-2017,Control,8,3,2,9,GSS2375_WellData_p8.txt,8,Control.8.SEN,Control.8.E,23,G,3,,55,G,7,Control_8_E_3
SEN,E,#1366356,04-07-2017,Baseline,96,3,2,9,GSS2375_WellData_p8.txt,8,Baseline.96.SEN,Baseline.96.E,25,A,4,,40,H,5,Baseline_96_E_3
SEN,E,#1366356,04-07-2017,Control,48,3,2,9,GSS2375_WellData_p8.txt,8,Control.48.SEN,Control.48.E,31,G,4,,18,B,3,Control_48_E_3
SEN,E,#1366356,04-07-2017,Control,72,3,2,9,GSS2375_WellData_p8.txt,8,Control.72.SEN,Control.72.E,32,H,4,,29,E,4,Control_72_E_3
SEN,E,#1366356,04-07-2017,TGFb,2,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.2.SEN,TGFb.2.E,35,C,5,,53,E,7,TGFb_2_E_3
SEN,E,#1366356,04-07-2017,TGFb,0.5,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.0.5.SEN,TGFb.0.5.E,39,G,5,,60,D,8,TGFb_0.5_E_3
SEN,E,#1366356,04-07-2017,TGFb,12,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.12.SEN,TGFb.12.E,40,H,5,,44,D,6,TGFb_12_E_3
SEN,E,#1366356,04-07-2017,Control,0.5,3,2,9,GSS2375_WellData_p8.txt,8,Control.0.5.SEN,Control.0.5.E,42,B,6,,58,B,8,Control_0.5_E_3
SEN,E,#1366356,04-07-2017,TGFb,1,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.1.SEN,TGFb.1.E,44,D,6,,26,B,4,TGFb_1_E_3
SEN,E,#1366356,04-07-2017,Control,12,3,2,9,GSS2375_WellData_p8.txt,8,Control.12.SEN,Control.12.E,48,H,6,,27,C,4,Control_12_E_3
SEN,E,#1366356,04-07-2017,TGFb,96,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.96.SEN,TGFb.96.E,61,E,8,,59,C,8,TGFb_96_E_3
SEN,E,#1366356,04-07-2017,TGFb,72,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.72.SEN,TGFb.72.E,65,A,9,,42,B,6,TGFb_72_E_3
SEN,E,#1366356,04-07-2017,Baseline,0,3,2,9,GSS2375_WellData_p8.txt,8,Baseline.0.SEN,Baseline.0.E,66,B,9,,46,F,6,Baseline_0_E_3
SEN,E,#1366356,04-07-2017,TGFb,4,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.4.SEN,TGFb.4.E,67,C,9,,15,G,2,TGFb_4_E_3
SEN,E,#1366356,04-07-2017,TGFb,24,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.24.SEN,TGFb.24.E,71,G,9,,32,H,4,TGFb_24_E_3
Adult,H,#1090465,27-06-2017,Baseline,0,3,2,9,GSS2375_WellData_p8.txt,8,Baseline.0.Adult,Baseline.0.H,1,A,1,,67,C,9,Baseline_0_H_3
Adult,H,#1090465,27-06-2017,Control,3,3,2,9,GSS2375_WellData_p8.txt,8,Control.3.Adult,Control.3.H,3,C,1,,17,A,3,Control_3_H_3
Adult,H,#1090465,27-06-2017,Control,96,3,2,9,GSS2375_WellData_p8.txt,8,Control.96.Adult,Control.96.H,10,B,2,,12,D,2,Control_96_H_3
Adult,H,#1090465,27-06-2017,TGFb,4,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.4.Adult,TGFb.4.H,13,E,2,,14,F,2,TGFb_4_H_3
Adult,H,#1090465,27-06-2017,Control,72,3,2,9,GSS2375_WellData_p8.txt,8,Control.72.Adult,Control.72.H,15,G,2,,6,F,1,Control_72_H_3
Adult,H,#1090465,27-06-2017,Control,1,3,2,9,GSS2375_WellData_p8.txt,8,Control.1.Adult,Control.1.H,18,B,3,,71,G,9,Control_1_H_3
Adult,H,#1090465,27-06-2017,TGFb,24,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.24.Adult,TGFb.24.H,22,F,3,,57,A,8,TGFb_24_H_3
Adult,H,#1090465,27-06-2017,TGFb,1,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.1.Adult,TGFb.1.H,24,H,3,,11,C,2,TGFb_1_H_3
Adult,H,#1090465,27-06-2017,TGFb,3,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.3.Adult,TGFb.3.H,26,B,4,,70,F,9,TGFb_3_H_3
Adult,H,#1090465,27-06-2017,Control,24,3,2,9,GSS2375_WellData_p8.txt,8,Control.24.Adult,Control.24.H,28,D,4,,63,G,8,Control_24_H_3
Adult,H,#1090465,27-06-2017,TGFb,48,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.48.Adult,TGFb.48.H,29,E,4,,2,B,1,TGFb_48_H_3
Adult,H,#1090465,27-06-2017,Control,0.5,3,2,9,GSS2375_WellData_p8.txt,8,Control.0.5.Adult,Control.0.5.H,34,B,5,,16,H,2,Control_0.5_H_3
Adult,H,#1090465,27-06-2017,TGFb,96,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.96.Adult,TGFb.96.H,37,E,5,,48,H,6,TGFb_96_H_3
Adult,H,#1090465,27-06-2017,TGFb,12,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.12.Adult,TGFb.12.H,38,F,5,,23,G,3,TGFb_12_H_3
Adult,H,#1090465,27-06-2017,Control,2,3,2,9,GSS2375_WellData_p8.txt,8,Control.2.Adult,Control.2.H,45,E,6,,8,H,1,Control_2_H_3
Adult,H,#1090465,27-06-2017,Control,48,3,2,9,GSS2375_WellData_p8.txt,8,Control.48.Adult,Control.48.H,47,G,6,,52,D,7,Control_48_H_3
Adult,H,#1090465,27-06-2017,Baseline,96,3,2,9,GSS2375_WellData_p8.txt,8,Baseline.96.Adult,Baseline.96.H,49,A,7,,56,H,7,Baseline_96_H_3
Adult,H,#1090465,27-06-2017,TGFb,2,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.2.Adult,TGFb.2.H,51,C,7,,64,H,8,TGFb_2_H_3
Adult,H,#1090465,27-06-2017,Control,8,3,2,9,GSS2375_WellData_p8.txt,8,Control.8.Adult,Control.8.H,55,G,7,,28,D,4,Control_8_H_3
Adult,H,#1090465,27-06-2017,TGFb,8,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.8.Adult,TGFb.8.H,59,C,8,,22,F,3,TGFb_8_H_3
Adult,H,#1090465,27-06-2017,TGFb,72,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.72.Adult,TGFb.72.H,60,D,8,,49,A,7,TGFb_72_H_3
Adult,H,#1090465,27-06-2017,Control,12,3,2,9,GSS2375_WellData_p8.txt,8,Control.12.Adult,Control.12.H,62,F,8,,47,G,6,Control_12_H_3
Adult,H,#1090465,27-06-2017,Control,4,3,2,9,GSS2375_WellData_p8.txt,8,Control.4.Adult,Control.4.H,64,H,8,,54,F,7,Control_4_H_3
Adult,H,#1090465,27-06-2017,TGFb,0.5,3,2,9,GSS2375_WellData_p8.txt,8,TGFb.0.5.Adult,TGFb.0.5.H,69,E,9,,61,E,8,TGFb_0.5_H_3
HDFn,C,#1206197,11-07-2017,TGFb,72,3,3,15,GSS2375_WellData_p8.txt,9,TGFb.72.HDFn,TGFb.72.C,1,A,1,,15,G,2,TGFb_72_C_3
HDFn,C,#1206197,11-07-2017,Control,3,3,3,15,GSS2375_WellData_p9.txt,9,Control.3.HDFn,Control.3.C,5,E,1,,24,H,3,Control_3_C_3
HDFn,C,#1206197,11-07-2017,TGFb,24,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.24.HDFn,TGFb.24.C,8,H,1,,41,A,6,TGFb_24_C_3
HDFn,C,#1206197,11-07-2017,Baseline,96,3,3,15,GSS2375_WellData_p9.txt,9,Baseline.96.HDFn,Baseline.96.C,10,B,2,,32,H,4,Baseline_96_C_3
HDFn,C,#1206197,11-07-2017,TGFb,2,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.2.HDFn,TGFb.2.C,14,F,2,,9,A,2,TGFb_2_C_3
HDFn,C,#1206197,11-07-2017,Baseline,0,3,3,15,GSS2375_WellData_p9.txt,9,Baseline.0.HDFn,Baseline.0.C,20,D,3,,16,H,2,Baseline_0_C_3
HDFn,C,#1206197,11-07-2017,Control,1,3,3,15,GSS2375_WellData_p9.txt,9,Control.1.HDFn,Control.1.C,24,H,3,,34,B,5,Control_1_C_3
HDFn,C,#1206197,11-07-2017,TGFb,3,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.3.HDFn,TGFb.3.C,25,A,4,,31,G,4,TGFb_3_C_3
HDFn,C,#1206197,11-07-2017,TGFb,4,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.4.HDFn,TGFb.4.C,29,E,4,,28,D,4,TGFb_4_C_3
HDFn,C,#1206197,11-07-2017,TGFb,8,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.8.HDFn,TGFb.8.C,30,F,4,,36,D,5,TGFb_8_C_3
HDFn,C,#1206197,11-07-2017,Control,72,3,3,15,GSS2375_WellData_p9.txt,9,Control.72.HDFn,Control.72.C,32,H,4,,50,B,7,Control_72_C_3
HDFn,C,#1206197,11-07-2017,Control,8,3,3,15,GSS2375_WellData_p9.txt,9,Control.8.HDFn,Control.8.C,33,A,5,,47,G,6,Control_8_C_3
HDFn,C,#1206197,11-07-2017,Control,96,3,3,15,GSS2375_WellData_p9.txt,9,Control.96.HDFn,Control.96.C,35,C,5,,52,D,7,Control_96_C_3
HDFn,C,#1206197,11-07-2017,TGFb,0.5,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.0.5.HDFn,TGFb.0.5.C,38,F,5,,62,F,8,TGFb_0.5_C_3
HDFn,C,#1206197,11-07-2017,TGFb,1,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.1.HDFn,TGFb.1.C,41,A,6,,19,C,3,TGFb_1_C_3
HDFn,C,#1206197,11-07-2017,TGFb,12,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.12.HDFn,TGFb.12.C,42,B,6,,4,D,1,TGFb_12_C_3
HDFn,C,#1206197,11-07-2017,Control,24,3,3,15,GSS2375_WellData_p9.txt,9,Control.24.HDFn,Control.24.C,47,G,6,,2,B,1,Control_24_C_3
HDFn,C,#1206197,11-07-2017,Control,4,3,3,15,GSS2375_WellData_p9.txt,9,Control.4.HDFn,Control.4.C,48,H,6,,69,E,9,Control_4_C_3
HDFn,C,#1206197,11-07-2017,Control,0.5,3,3,15,GSS2375_WellData_p9.txt,9,Control.0.5.HDFn,Control.0.5.C,52,D,7,,71,G,9,Control_0.5_C_3
HDFn,C,#1206197,11-07-2017,TGFb,96,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.96.HDFn,TGFb.96.C,54,F,7,,6,F,1,TGFb_96_C_3
HDFn,C,#1206197,11-07-2017,TGFb,48,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.48.HDFn,TGFb.48.C,62,F,8,,70,F,9,TGFb_48_C_3
HDFn,C,#1206197,11-07-2017,Control,48,3,3,15,GSS2375_WellData_p9.txt,9,Control.48.HDFn,Control.48.C,66,B,9,,8,H,1,Control_48_C_3
HDFn,C,#1206197,11-07-2017,Control,2,3,3,15,GSS2375_WellData_p9.txt,9,Control.2.HDFn,Control.2.C,68,D,9,,11,C,2,Control_2_C_3
HDFn,C,#1206197,11-07-2017,Control,12,3,3,15,GSS2375_WellData_p9.txt,9,Control.12.HDFn,Control.12.C,70,F,9,,17,A,3,Control_12_C_3
SEN,F,#1206197,11-07-2017,TGFb,48,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.48.SEN,TGFb.48.F,2,B,1,,60,D,8,TGFb_48_F_3
SEN,F,#1206197,11-07-2017,Control,12,3,3,15,GSS2375_WellData_p9.txt,9,Control.12.SEN,Control.12.F,3,C,1,,72,H,9,Control_12_F_3
SEN,F,#1206197,11-07-2017,Control,48,3,3,15,GSS2375_WellData_p9.txt,9,Control.48.SEN,Control.48.F,4,D,1,,44,D,6,Control_48_F_3
SEN,F,#1206197,11-07-2017,Control,8,3,3,15,GSS2375_WellData_p9.txt,9,Control.8.SEN,Control.8.F,6,F,1,,38,F,5,Control_8_F_3
SEN,F,#1206197,11-07-2017,TGFb,1,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.1.SEN,TGFb.1.F,7,G,1,,55,G,7,TGFb_1_F_3
SEN,F,#1206197,11-07-2017,Control,4,3,3,15,GSS2375_WellData_p9.txt,9,Control.4.SEN,Control.4.F,9,A,2,,13,E,2,Control_4_F_3
SEN,F,#1206197,11-07-2017,TGFb,12,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.12.SEN,TGFb.12.F,12,D,2,,20,D,3,TGFb_12_F_3
SEN,F,#1206197,11-07-2017,Control,96,3,3,15,GSS2375_WellData_p9.txt,9,Control.96.SEN,Control.96.F,13,E,2,,22,F,3,Control_96_F_3
